alloc_unfairness,governability,inequality,people_noncompliance,satisf_clique,satisf_people
1.0,0.76,0.3148458235289479,0.30511300982802697,0.6344356613088851,0.44130806015137025
1.0,0.6799999999999999,0.28096764166209304,0.3077471309052313,0.6209920951779966,0.4439459634268541
1.0,0.8,0.28002144924526273,0.30819432419573145,0.6188928856601968,0.44584469633192514
1.0,0.72,0.2793663344095118,0.3103185275972715,0.6170035970941773,0.4459387158247564
1.0,0.6799999999999999,0.27846815031025196,0.3118101238865242,0.5953032373847595,0.4512148148370221
1.0,0.72,0.29713703433133193,0.3155129268843667,0.6157729136462835,0.4433521274816158
1.0,0.64,0.28105468796928235,0.31769421292693584,0.5941956222816552,0.44877371194716825
1.0,0.6799999999999999,0.25975159941127474,0.3196492924763868,0.5847760600534897,0.4504081545608458
1.0,0.6799999999999999,0.27275937976358333,0.32198039727268546,0.5762984540481407,0.45288980388147726
1.0,0.8,0.2763351516141448,0.3231932526799012,0.5886686086433268,0.450835341674654
1.0,0.6799999999999999,0.2756927922021727,0.3271164641613019,0.599801747778994,0.4454171338381947
1.0,0.6799999999999999,0.2879538447701683,0.3292895342890484,0.5898215730010946,0.44792549369039136
1.0,0.6799999999999999,0.31191175690644507,0.3321278764498623,0.5908394157009853,0.44745577449792984
1.0,0.72,0.3367595439124526,0.33324302451609455,0.5817554741308866,0.45117738157375953
1.0,0.8,0.3194909771842312,0.3329614895999663,0.5735799267177979,0.45605964341638366
1.0,0.84,0.31610299994907864,0.33340191543073366,0.5862219340460183,0.45435469849947874
1.0,0.6,0.3056332919804947,0.33636153534857516,0.5675997406414164,0.4575632288257351
1.0,0.72,0.2998867298570449,0.3397133366645347,0.5808397665772749,0.45243684068357337
1.0,0.52,0.30594991387769266,0.3434843415869946,0.5527557899195473,0.4574518062545792
1.0,0.48,0.2943458742924459,0.34767854360981404,0.5174802109275926,0.4647834647717596
1.0,0.6799999999999999,0.2904714114051315,0.349084011754231,0.5057321898348334,0.4693137199543072
1.0,0.76,0.29431175300615753,0.3502547611962791,0.51515897085135,0.4682052776560656
1.0,0.6799999999999999,0.288375122509543,0.35388451216577516,0.533643073766215,0.46073257985685145
1.0,0.76,0.3317392948129712,0.35712637723607144,0.5602787663895935,0.45309053331021254
1.0,0.6799999999999999,0.31446117536262147,0.3585853856339529,0.5442508897506342,0.45728831797333347
1.0,0.6,0.28370066823840573,0.36006100429168625,0.5098258007755707,0.46736646432037937
1.0,0.64,0.3247301473185265,0.3616326213959455,0.48884322069801367,0.4739890802057921
1.0,0.64,0.2929825168707748,0.36287897797450996,0.4699588986282124,0.48025651356657517
1.0,0.64,0.3002020565811234,0.36632969787112724,0.4829630087653912,0.47458550117863024
1.0,0.6,0.2732181024135809,0.368107210101336,0.46466670788885206,0.47786404929994264
1.0,0.6799999999999999,0.28486364901722394,0.371867478372369,0.48820003709996695,0.4696341141211938
1.0,0.56,0.30597588115878716,0.37658532112493415,0.49938003338997017,0.46373991647087703
1.0,0.6,0.28411228886631484,0.376854382063434,0.4594420300509732,0.47584920164631894
1.0,0.6,0.2858212737019703,0.3796483065306891,0.45349782704587593,0.4764350775148068
1.0,0.6,0.2822750483496845,0.3813558398535404,0.4381480443412883,0.4805751765248627
1.0,0.6799999999999999,0.29306252355268114,0.38454124334550943,0.46433323990715947,0.471716736144186
1.0,0.64,0.2858530648382045,0.38628413469559986,0.47789991591644354,0.46542160536340144
1.0,0.64,0.26607076082157133,0.38911222381131616,0.4801099243247992,0.4633050864500068
1.0,0.52,0.2775135263501437,0.39214636663316843,0.4520989318923192,0.4692214165838279
1.0,0.56,0.2699855800145296,0.3948548689316801,0.4368890387030874,0.4728684499372152
1.0,0.6,0.3042943616701385,0.3986207073008189,0.45320013483277866,0.46707869680930986
1.0,0.48,0.29551736650650756,0.4027735879428237,0.4378801213495008,0.46911723459753096
1.0,0.6799999999999999,0.2899814577879438,0.40396255959830807,0.4340921092145507,0.4722581958619573
1.0,0.72,0.2679954633531644,0.4068261579817397,0.4606828982930956,0.4652365464885052
1.0,0.56,0.28411264460448976,0.40908836356146344,0.4446146084637861,0.46954497997863626
1.0,0.76,0.2764959033096829,0.40985126228585705,0.4601531476174074,0.4679573522883297
1.0,0.76,0.2400692435500263,0.41107055923184904,0.47413783285566674,0.4662231928324164
1.0,0.6,0.25885463407281334,0.41264652914139627,0.4567240495701001,0.4718629606202119
1.0,0.56,0.2713286257651784,0.4178109986752056,0.47105164461309,0.464673837392995
1.0,0.6799999999999999,0.29413319048964104,0.41886487605023665,0.4639464801517811,0.46892756949502923
1.0,0.52,0.30316857639890166,0.4230919324059047,0.45755183213660294,0.4688525433062587
1.0,0.64,0.29943144436588476,0.4248730580509611,0.45179664892294263,0.4716892915179295
1.0,0.48,0.29319530506260594,0.42826926294209866,0.42661698403064846,0.47596152505827394
1.0,0.64,0.2747122315242354,0.4315559050721559,0.4439552856275836,0.46988961133113527
1.0,0.6,0.29680330036886765,0.434807563230826,0.44955975706482515,0.467253161923292
1.0,0.6799999999999999,0.3209038833473933,0.4369115372497129,0.4646037813583428,0.4634257448975121
1.0,0.56,0.2993309604105762,0.43880717477379216,0.43814340322250855,0.47051771810141807
1.0,0.6,0.2625129694754879,0.4419556548948524,0.44432906290025775,0.4672724941566043
1.0,0.56,0.29645307032498713,0.4443969895870006,0.4298961566102319,0.47187102608876474
1.0,0.6799999999999999,0.3115672383398475,0.4466216511947194,0.4469065409492089,0.46729352182447415
1.0,0.6799999999999999,0.3124117174702452,0.4469811770543207,0.4322158868542879,0.4742217443726647
1.0,0.72,0.32686779655274345,0.4491527717568279,0.45899429816885906,0.4675632897810468
1.0,0.6,0.31895761211272655,0.4517052115923674,0.4530948683519732,0.4686829750836474
1.0,0.6,0.34624317997723475,0.45259724752018277,0.42778538151677586,0.47749621353733057
1.0,0.56,0.33303196277899455,0.45385457358758635,0.4050068433650983,0.48409227655415404
1.0,0.6,0.34193313398635056,0.4565695579709107,0.41450615902858845,0.48022823605424836
1.0,0.76,0.31999592422087875,0.45689797385955966,0.42305554312572957,0.4807625451931276
1.0,0.48,0.34160521756937723,0.4582131412305718,0.38074998881315675,0.49326662810121036
1.0,0.64,0.343947732479307,0.45863122175264115,0.362674989931841,0.49989170647242914
1.0,0.56,0.34598849135254567,0.46039536794754843,0.3464074909386569,0.5031456019247543
1.0,0.56,0.33703808489380477,0.46271102485955123,0.3417667418447913,0.5031735069781893
1.0,0.56,0.3088279595190393,0.46756860101907083,0.37759006766031217,0.48840872428931786
1.0,0.64,0.2782617816209379,0.4704748083867332,0.3998310608942809,0.4799972142753891
1.0,0.52,0.2829247154844381,0.4755495042611315,0.4298479548048529,0.46696868803044617
1.0,0.64,0.28329384211354114,0.47741800626041336,0.4268631593243676,0.46964829202640124
1.0,0.6,0.2549260324545348,0.4808566719306208,0.4441768433919309,0.4634269195799045
1.0,0.6,0.26905283514133527,0.4828386630509602,0.43975915905273777,0.465746594229155
1.0,0.56,0.2930447550694777,0.4857159512570094,0.4357832431474641,0.46601538079960375
1.0,0.48,0.2984558083005997,0.4879318116493293,0.4022049188327176,0.4751814990189535
1.0,0.64,0.2821249473249677,0.4904197534219465,0.4219844269494459,0.46945568888981803
1.0,0.4,0.31362917403491275,0.49424140982786324,0.3897859842545013,0.47684450182232097
1.0,0.52,0.327941498802467,0.4994629806702041,0.4108073858290512,0.46888375414440703
1.0,0.56,0.35666086150763693,0.5035234519646766,0.42972664724614607,0.4638034909250243
1.0,0.56,0.34685900347216947,0.5073924045099278,0.44675398252153153,0.4563992547670514
1.0,0.4,0.31761208808107794,0.5081669012061513,0.4020785842693783,0.471246800936188
1.0,0.52,0.36606320902735384,0.5104464943954923,0.3818707258424405,0.47831622488830067
1.0,0.6799999999999999,0.35122415657947315,0.5125346566202549,0.40368365325819633,0.4744528243495328
1.0,0.6,0.33428377956733213,0.5144975676809262,0.41331528793237676,0.4701769040296642
1.0,0.52,0.35696659383662693,0.5160704293372621,0.39198375913913913,0.47637787973060614
1.0,0.56,0.3484031329399663,0.5181023092481651,0.38278538322522526,0.4792239292153872
1.0,0.43999999999999995,0.3657796273946857,0.5203260550762446,0.3445068449027028,0.4898443947856988
1.0,0.48,0.38887286351155026,0.5238231175055528,0.3500561604124325,0.4874465657655758
1.0,0.52,0.3783479807216044,0.5260555038864905,0.3350505443711892,0.4915852794147608
1.0,0.6,0.36914405657310295,0.5256846882301509,0.30154548993407027,0.5049267514732849
1.0,0.52,0.34206139912884537,0.5306470644309047,0.34139094094066336,0.4884935210719349
1.0,0.48,0.35925334808850257,0.5308847264131866,0.30725184684659695,0.5009636384552605
1.0,0.52,0.3463009493855283,0.532271264371713,0.28652666216193723,0.5069066482908636
1.0,0.56,0.3501620280075587,0.5351335358843146,0.3078739959457436,0.4989336437496835
1.0,0.43999999999999995,0.35215435908056936,0.5388346057085028,0.30708659635116925,0.4968435994013401
1.0,0.52,0.39586525062787475,0.5407234104024486,0.2963779367160523,0.50096260686599
1.0,0.6,0.37370835525866963,0.5417858489881326,0.29674014304444707,0.503013267122092
1.0,0.52,0.38850566427345473,0.5438080204497718,0.2970661287400024,0.5035790409011299
1.0,0.56,0.39824807000408247,0.545631765844467,0.29735951586600207,0.5032081247753377
1.0,0.52,0.421722143831969,0.5468143384341576,0.27762356427940194,0.5109770338753111
1.0,0.52,0.42298660464241183,0.5467586758470094,0.24986120785146176,0.520448292398815
1.0,0.56,0.41328372416507214,0.5482065223107909,0.24487508706631553,0.5233921515605509
1.0,0.6,0.38587327289901635,0.5517506333285382,0.290387578359684,0.5080742032972692
1.0,0.52,0.35655103210475886,0.5544878086432588,0.30134882052371564,0.5018467741055291
1.0,0.52,0.36468481728999547,0.5571938661550402,0.30121393847134403,0.5010723527281161
1.0,0.4,0.3547896840458541,0.5605589484033764,0.29109254462420964,0.4993475419133535
1.0,0.4,0.3364475091462764,0.5636302081165969,0.2819832901617887,0.4983659405735919
1.0,0.4,0.32128385637224843,0.5670011114564495,0.2837849611456099,0.493686647629011
1.0,0.6,0.31734271434537936,0.5689251134196097,0.2954064650310489,0.4917709814111476
1.0,0.48,0.3357566707874831,0.5712912505112254,0.29586581852794397,0.4917039570920688
1.0,0.48,0.3651108718627978,0.5736556642487323,0.2862792366751496,0.4945263006177002
1.0,0.43999999999999995,0.3859169486200176,0.5760096295879039,0.2776513130076347,0.49675880268749983
1.0,0.56,0.39693292538761765,0.5778168658926327,0.2798861817068712,0.49763171633727116
1.0,0.52,0.35895750688299,0.5806386135544868,0.301897563536184,0.49016679467285107
1.0,0.48,0.33858612359597634,0.5828542649859407,0.29170780718256567,0.4922215309748104
1.0,0.56,0.30957641035648586,0.5852151319206863,0.3125370264643091,0.4859847915483355
1.0,0.48,0.2960112287492226,0.5889763929668564,0.33128332381787823,0.47755817637670644
1.0,0.56,0.3151840396915725,0.5903463086718087,0.3281549914360904,0.4810212728423263
1.0,0.43999999999999995,0.30399167630872975,0.5938761677236928,0.3453394922924814,0.47309977766249245
1.0,0.48,0.33599132377854823,0.5973843457356713,0.3608055430632333,0.46732788050433705
1.0,0.48,0.31303097964959653,0.6002036920515039,0.35472498875690994,0.46911812274349945
1.0,0.52,0.3246195775417262,0.6024163798264665,0.359252489881219,0.4690357334409844
1.0,0.43999999999999995,0.34960301218332385,0.6040232587423326,0.32332724089309706,0.48017214156128596
1.0,0.48,0.3540147319458229,0.607306979244016,0.3309945168037874,0.47658883509727445
1.0,0.64,0.33875601066132477,0.6072733269401094,0.31789506512340865,0.48564327939374563
1.0,0.52,0.3388774598108853,0.6085518866772782,0.3061055586110678,0.4900657508079216
1.0,0.43999999999999995,0.36789183433228906,0.6092237559510362,0.275495002749961,0.5001596316489596
1.0,0.48,0.3192091840759416,0.6132899007848042,0.30794550247496494,0.48717240733504036
1.0,0.52,0.3145373297655994,0.6156366234494052,0.32715095222746843,0.48110931070990387
1.0,0.52,0.30720835703221583,0.6182262447575516,0.3344358570047216,0.4789571894411558
1.0,0.48,0.345920596177796,0.6199923875553384,0.3209922713042495,0.48417552355101473
1.0,0.6799999999999999,0.3377539867546846,0.6211303152667396,0.3388930441738245,0.4830575622772658
1.0,0.48,0.3393193176490945,0.6231882065112455,0.3250037397564421,0.4868450733205922
1.0,0.48,0.3776154247835557,0.6240016331130311,0.2925033657807979,0.497410105325479
1.0,0.48,0.3194740427686307,0.6273809643432562,0.3032530292027181,0.49073649629457383
1.0,0.43999999999999995,0.3103341707195849,0.6300299154857161,0.30292772628244624,0.48896960231311626
1.0,0.52,0.306024226563995,0.631436956894028,0.2926349536542017,0.4927417869848208
1.0,0.52,0.33690807518525784,0.6332827633957021,0.30337145828878154,0.4895731526064685
1.0,0.43999999999999995,0.3417968784567864,0.6361781617960949,0.29303431245990336,0.4912360856676491
1.0,0.4,0.3314587697115929,0.6388318401697684,0.28373088121391304,0.49096660072018505
1.0,0.43999999999999995,0.34509607660504543,0.6417502644208934,0.28535779309252174,0.4896730270757749
1.0,0.4,0.35678757176851095,0.6433753547394522,0.2568220137832696,0.4967004634926984
1.0,0.56,0.35895027016956393,0.6446097662642033,0.2611398124049426,0.49676637268729673
1.0,0.52,0.3709615418301543,0.6459526413866482,0.24502583116444834,0.5035388145412949
1.0,0.52,0.3754058428536819,0.6478586568828705,0.26052324804800353,0.4984850648684758
1.0,0.52,0.36655710001849434,0.6496597703625112,0.27447092324320316,0.49412277938862303
1.0,0.56,0.3759155909929647,0.6500234617783955,0.25702383091888287,0.5025040266203693
1.0,0.52,0.36992732172486187,0.6506893425336864,0.24132144782699455,0.5080133352001925
1.0,0.48,0.36252326365835696,0.6526255844135442,0.25718930304429516,0.5003088483296475
1.0,0.48,0.4041306472077287,0.6540119894947668,0.24147037273986563,0.5064132910269655
1.0,0.48,0.43380450028417444,0.6551328697401494,0.22732333546587907,0.511791997324346
1.0,0.43999999999999995,0.42924802170867477,0.6567091701834247,0.2145910019192912,0.5138350813025548
1.0,0.36,0.4042726099243579,0.6596272884130315,0.22313190172736208,0.5056689212974473
1.0,0.43999999999999995,0.39642927237801123,0.6627217344568973,0.25081871155462593,0.49524608946009174
1.0,0.4,0.4001836263797114,0.6657136662516459,0.24573684039916338,0.49456854201921063
1.0,0.52,0.40999124029514455,0.6669441084346235,0.24116315635924698,0.49743203586522367
1.0,0.43999999999999995,0.38405436545081895,0.6692736400426422,0.2370468407233223,0.4982612865612741
1.0,0.56,0.37776430524639004,0.6711935794507935,0.27334215665099004,0.48821695467490284
1.0,0.4,0.35641384402953635,0.673371761346487,0.2560079409858911,0.4910828899888197
1.0,0.48,0.36819558139524955,0.6757127759318596,0.270407146887302,0.4877960082646828
1.0,0.36,0.40815500284785416,0.6777670102379671,0.2533664321985718,0.49162210182269195
1.0,0.48,0.37730297558686626,0.6806368982908834,0.2880297889787146,0.47920912056375914
1.0,0.43999999999999995,0.3922165666924147,0.6819614854965932,0.26922681008084315,0.48586209178233775
1.0,0.52,0.34924628900946236,0.6836848259830448,0.29230412907275893,0.47897844612936513
1.0,0.4,0.33367710527984706,0.6864609514213165,0.303073716165483,0.47350368542379845
1.0,0.43999999999999995,0.3324492329986646,0.6869866539505555,0.27276634454893467,0.48584296253014336
1.0,0.52,0.36655997340296914,0.6880941348866719,0.26548971009404126,0.49089068885289444
1.0,0.52,0.3391776245152498,0.6894961186551077,0.2789407390846371,0.48647872515629914
1.0,0.48,0.3336806970638082,0.6921301281367059,0.3010466651761734,0.4797193691833913
1.0,0.4,0.33558160479804455,0.6938364175563371,0.28094199865855607,0.4853297523305158
1.0,0.48,0.3676676007188912,0.6953722917724535,0.2828477987927005,0.48628413540152293
1.0,0.52,0.3455904427863907,0.6968450761727703,0.29456301891343045,0.4841576464315066
1.0,0.4,0.3948088285070343,0.6983984250170187,0.2751067170220874,0.49039310550670123
1.0,0.4,0.40384265366428596,0.6997034648932409,0.24759604531987867,0.500310222049752
1.0,0.52,0.40978936694229506,0.7007378598187283,0.24283644078789082,0.5036006903685464
0.18677615852113627,0.8571428571428572,0.06714285714285581,0.08544379235668657,0.9410000000000001,0.9407499999999999
0.1949083969359249,0.9047619047619048,0.10391776640631908,0.08514823834507221,0.8969000000000001,0.8896749999999999
0.20295931296656566,0.9545454545454546,0.10849997878329128,0.08495814005220789,0.86721,0.8436824999999997
0.2109297198369,0.9090909090909091,0.11520674507835509,0.08466863425589785,0.8404890000000002,0.8005880249999999
0.21882042263853102,0.9090909090909091,0.13982093094216838,0.08437448510292153,0.8007252000000001,0.7616389724999999
0.22663221841214573,0.9090909090909091,0.14272847293377625,0.0841927427901835,0.78065268,0.7313720830000001
0.23436589622802428,0.9090909090909091,0.18032492176806045,0.08400615244715001,0.7561361499000001,0.7043915099500002
0.24202223726574404,0.8181818181818181,0.18582611489818052,0.08350956289720576,0.7405225349100002,0.672629895405
0.24960201489308662,1.0,0.18050520760184743,0.08342605333430847,0.7264702814190003,0.6503669058645002
0.25710599474415574,0.7727272727272727,0.196129182398404,0.08293789865811296,0.7138232532771001,0.6273169687028501
0.2645349347967142,0.7727272727272727,0.211338908494628,0.08373358427988702,0.7024409279493901,0.6076170005210102
0.2718895854487471,0.9090909090909091,0.20905287912372572,0.08365524185868677,0.6821968351544511,0.5968553004689092
0.2791706895942596,0.9090909090909091,0.24192230903781273,0.08336887254291717,0.6839771516390061,0.5795002112021611
0.286378982698317,0.8181818181818181,0.22627606997967292,0.08320951383634381,0.6555794364751054,0.5724705360632959
0.2935151928713339,0.9545454545454546,0.22473961358087308,0.08312842059919176,0.6500214928275948,0.5627234824569664
0.30058004094262053,0.9545454545454546,0.22543351936692113,0.08294677949893772,0.6550193435448355,0.5503723244060332
0.3075742405331943,1.0,0.2200314098874072,0.08286383271943878,0.6495174091903518,0.5403350919654301
0.3144984981278624,1.0,0.25299275481815914,0.08278096888671936,0.6545656682713167,0.5313015827688868
0.3213535131465838,0.9545454545454546,0.2511174639543348,0.08259997048077722,0.6491091014441851,0.5220524368101701
0.32813997801511796,0.9545454545454546,0.26397687387038676,0.08242406394509384,0.6441981912997664,0.5134898293776669
0.3348585782349668,0.9090909090909091,0.2598679504309945,0.08224931256488682,0.6338415525893826,0.5086242384368479
0.34150999245261715,0.8636363636363636,0.2326784101420682,0.08210561216373176,0.6204573973304444,0.5068323184331421
0.348094892528091,1.0,0.25311336257622286,0.082023506551568,0.6184116575973999,0.5011490865898282
0.3546139436028101,1.0,0.2547808253857979,0.08194148304501639,0.62034748100955,0.4960341779308452
0.361067804166782,0.8636363636363636,0.26296542970868286,0.08180687632604718,0.608312732908595,0.49523190943539774
0.3674571261251142,0.9545454545454546,0.25687352310705347,0.08162250687903284,0.6026163902831043,0.4890880875364515
0.3737825548638631,1.0,0.27317357784350804,0.0815408843721538,0.5969377629878169,0.48517927878280637
0.3800447293152245,1.0,0.28109988729030316,0.0814593434877816,0.5972439866890352,0.4816613509045255
0.3862442820220722,1.0,0.31156078052824704,0.08137788414429385,0.5926176160296801,0.47849521581407295
0.3923818392018515,0.9090909090909091,0.29402220270730056,0.08103557425304367,0.5933558544267121,0.4729072665971641
0.398458020809833,1.0,0.295476028404963,0.08095453867879064,0.5940202689840409,0.4706165399374475
0.4044734406017347,0.8695652173913043,0.32931011117667913,0.08192166521238366,0.604618242085637,0.467134344134562
0.41042870619571736,0.9130434782608696,0.33540051165502077,0.08186674338369902,0.6041564178770732,0.4679209097211058
0.41632441913376017,0.9130434782608696,0.33178940241622956,0.0828301617680384,0.6137407760893658,0.461641241516483
0.42216117494242256,0.9130434782608696,0.3082320602572198,0.08275108805490569,0.6123666984804292,0.4629771173648348
0.42793956319299836,1.0,0.3251445141163913,0.08266833696685082,0.6211300286323863,0.45917940562835124
0.4336601675610684,0.8260869565217391,0.3458856500310998,0.08354638613153823,0.6290170257691478,0.4554864790985301
0.43932356588545773,0.8695652173913043,0.357131681171039,0.08326212930649628,0.636115323192233,0.4526474126859048
0.44493033022660317,1.0,0.35664942515982706,0.08317886717718972,0.6525037908730096,0.4498826714173146
0.4504810269243371,0.8695652173913043,0.35823030216557755,0.08415501329667971,0.6572534117857086,0.44794534014857373
0.45597621665509375,0.9565217391304348,0.348896727061319,0.08522477909225386,0.6615280706071378,0.4447508257146383
0.4614164544885428,0.8695652173913043,0.34962546957914337,0.08619920802159994,0.6653752635464242,0.4434531234952238
0.46680228994365736,0.8695652173913043,0.353958397340862,0.08831026607294004,0.6688377371917815,0.44274299463915073
0.4721342670442208,0.9130434782608696,0.34448316166814236,0.08812320221415891,0.6719539634726035,0.44237388358154045
0.4774129243737786,0.9130434782608696,0.34553975171717566,0.08909243900174453,0.6847585671253432,0.43880274255781676
0.4826387951300408,0.9130434782608696,0.3425599498643319,0.09018274680773762,0.6862827104128087,0.4391243506502314
0.4878124071787404,0.9130434782608696,0.34450499272545904,0.09119365277080041,0.6814312572045155,0.4396152179948113
0.49293428310695303,1.0,0.3523860819982384,0.0911024591180296,0.6832881314840639,0.4381536961953302
0.4980049402758835,1.0,0.3551901099692776,0.0910113566589116,0.6849593183356575,0.4368383265757972
0.5030248908731246,0.9130434782608696,0.3774688912914477,0.0931781032180874,0.6864633865020917,0.43437171148602055
0.5079946419643934,0.8695652173913043,0.3920184300980702,0.09413369555280482,0.6778170478518825,0.43769744637726504
0.5129146955447494,0.782608695652174,0.39086361161931277,0.09639488778915309,0.6600353430666943,0.4425480404560565
0.5177855485893019,0.8260869565217391,0.3909424774664598,0.09848022165064142,0.6640318087600249,0.4406999345099587
0.5226076931034089,0.782608695652174,0.3894821385262189,0.10044320056930392,0.6576286278840224,0.4414127146871848
0.5273816161723749,0.9565217391304348,0.3597242679775751,0.10036775736873463,0.6618657650956202,0.44227144321846634
0.5321078000106512,0.8695652173913043,0.32879818123497456,0.10029955063323952,0.6456791885860582,0.4480442988966197
0.5367867220105447,0.8695652173913043,0.3294988556460059,0.10010553024586846,0.6411112697274524,0.44905565428113325
0.5414188547904393,0.782608695652174,0.3497519039889637,0.10337221495630541,0.6370001427547072,0.44908231582793795
0.5460046662425349,0.782608695652174,0.34934597689848196,0.1054425156632098,0.6333001284792364,0.4487137874788873
0.5505446195801095,0.9130434782608696,0.34606544154458146,0.10649569902910298,0.6399701156313128,0.4478195284090022
0.5550391733843084,0.8695652173913043,0.3428996301508956,0.10741024179925374,0.6459731040681814,0.4459478011707664
0.5594887816504653,0.9565217391304348,0.3311900085241991,0.10730601842178304,0.6513757936613634,0.4463530210536897
0.5638938938339607,0.9565217391304348,0.34020351273365096,0.10829255605126258,0.656238214295227,0.44295637969723434
0.5682549548956211,0.9130434782608696,0.35730365944574843,0.10788398355418298,0.6606143928657044,0.4389693467922444
0.5725724053466649,0.782608695652174,0.35265788040189217,0.10847357936901332,0.6545529535791339,0.43942663604829724
0.5768466812931983,0.9130434782608696,0.36414531487809976,0.10830099615544045,0.6590976582212205,0.43937901080856534
0.5810782144802663,0.9130434782608696,0.34794977325919735,0.10810524667402877,0.6631878923990986,0.43878561269551375
0.5852674323354636,0.6956521739130435,0.3079699909815794,0.10781541266114687,0.6268691031591886,0.4472242606179628
0.589414758012109,0.8695652173913043,0.29408142522309216,0.10847871913602092,0.6341821928432697,0.44152282273227705
0.5935206104319879,0.9130434782608696,0.29811269905377885,0.10837733892997177,0.6307639735589429,0.4448705404590493
0.597585404327668,0.8260869565217391,0.2936962196159742,0.11023402532780753,0.6376875762030485,0.4426414773939743
