alloc_unfairness,governability,inequality,people_noncompliance,satisf_clique,satisf_people
0.7142146614215875,0.5833333333333333,0.2660374317060704,0.3803488050744644,0.4702519214140105,0.4652931391577164
0.7170725148073717,0.5833333333333333,0.2812416700445045,0.38469913791374466,0.47322672927260945,0.4621948689763939
0.719901789659298,0.5416666666666667,0.27110970722198957,0.38639436222641066,0.45590405634534853,0.46572437929885124
0.722702771762705,0.6666666666666667,0.2518746886776398,0.3881094084058457,0.45031365071081364,0.4679616922271556
0.725475744045078,0.5833333333333333,0.2674283769228605,0.39303565036540566,0.4552822856397324,0.4648932523329942
0.7282209866046272,0.625,0.291389927828053,0.39614071662801387,0.4497540570757592,0.46697006258937634
0.7309387767385809,0.5,0.3141885679774551,0.39912822639490386,0.4147786513681832,0.4765219764674697
0.7336293889711951,0.6666666666666667,0.3102924931016283,0.4009836231935144,0.4133007862313649,0.4778361330171806
0.7362930950814832,0.6666666666666667,0.28854967526365044,0.40262661344454836,0.41197070760822846,0.47914241739672975
0.7389301641306684,0.6666666666666667,0.30317830285002545,0.40485850012442076,0.42077363684740554,0.4766602404692438
0.7415408624893617,0.6666666666666667,0.2847278245229517,0.406364435765711,0.418696273162665,0.4782563722354225
0.744125453864468,0.6666666666666667,0.29263291538360947,0.40854275152481456,0.42682664584639857,0.4754831992552141
0.7466841993258234,0.5416666666666667,0.3101703882113328,0.4109156442516403,0.4041439812617587,0.48132882151131284
0.7492173573325652,0.5416666666666667,0.30168240516326417,0.41578451121916304,0.41372958313558283,0.47507407883518704
0.7517251837592396,0.7916666666666666,0.3163081447250022,0.4154354495798726,0.41235662482202456,0.48006667095166844
0.7542079319216471,0.5833333333333333,0.321534014009717,0.4184875779977692,0.41112096233982215,0.4791736501228903
0.7566658526024307,0.5,0.3289218624511322,0.42145341579781787,0.4000088661058399,0.4795129719611878
0.7590991940764064,0.6666666666666667,0.3310900290574677,0.4239842955378972,0.42000797949525603,0.47403606160787104
0.7615082021356423,0.625,0.30735941595813326,0.4277726715446149,0.43800718154573043,0.46724720034858064
0.7638931201142859,0.7083333333333333,0.3015121744761232,0.42887947678487903,0.4442064633911573,0.4676306128190045
0.766254188913143,0.625,0.31927919961325296,0.4289891091527364,0.4297858170520416,0.4724477307879316
0.7685916470240116,0.7916666666666666,0.31150620870336054,0.43000830243796606,0.4468072353468375,0.471175726478614
0.7709057305537715,0.5416666666666667,0.33272402279168145,0.4328866751144801,0.43212651181215367,0.47370658576127694
0.7731966732482338,0.6666666666666667,0.2959211941061281,0.435689599333353,0.44891386063093836,0.46806435931931994
0.7754647065157515,0.625,0.2975584241726945,0.4381013948865424,0.4440224745678446,0.4697824690424281
0.777710059450594,0.5,0.28856018068368383,0.4383942443931785,0.3996202271110601,0.4841172616689118
0.779932958856088,0.5833333333333333,0.2932867584980812,0.4418350203313537,0.40965820439995404,0.479509668314296
0.7821336292675272,0.41666666666666663,0.30810801090935064,0.4434355401584672,0.36869238395995874,0.4904041417779338
0.7843122929748519,0.5,0.3304627862999543,0.44532306519740283,0.3418231455639628,0.4974710904352174
0.7864691700451034,0.5416666666666667,0.3166626135673901,0.4475187699617531,0.3376408310075666,0.49678416485817556
0.7886044783446524,0.5833333333333333,0.30157887469827066,0.4509979575602343,0.36387674790680996,0.486780115246835
0.7907184335612059,0.375,0.34105761396602596,0.45451230505872775,0.3374890731161289,0.4909028709948965
0.7928112492255938,0.5416666666666667,0.37971908443433716,0.4564825456607181,0.3237401658045161,0.4966474977277221
0.7948831367333379,0.625,0.34678375907589987,0.458228831182424,0.36136614922406446,0.48377685891825417
0.7969343053660045,0.5833333333333333,0.33935476557788835,0.4582829336701081,0.35522953430165805,0.48590366022810877
0.7989649623123445,0.41666666666666663,0.36025905708934725,0.458814073899472,0.31970658087149223,0.4963558837594165
0.8009753126892211,0.52,0.3439797897055713,0.46108779529686705,0.32773592278434305,0.4920671394767858
0.8029655595623288,0.64,0.3348262000883729,0.4637195119287151,0.3449623305059087,0.4894324195973576
0.8049359039667056,0.72,0.33249906097311666,0.4663037952203687,0.3904660974553179,0.4787283020440136
0.8068865449270385,0.56,0.3425870030806265,0.4690361308845457,0.3914194877097861,0.4781398867791348
0.8088176794777681,0.6,0.3269353902549043,0.4731934322913415,0.4222775389388075,0.46726504678892394
0.8107295026829904,0.56,0.32622128226230845,0.47654982493197984,0.43004978504492675,0.4643012595075061
0.8126222076561604,0.56,0.32289241641715,0.4778339069892913,0.40704480654043407,0.47245854807442694
0.8144959855795988,0.6,0.3422091508256197,0.47881380221724196,0.3863403258863907,0.48093778217829286
0.8163510257238028,0.52,0.3384370588846409,0.48280607977142986,0.39770629329775165,0.4756950033895125
0.8181875154665648,0.6,0.35364306247163463,0.4847857302880579,0.3979356639679764,0.47603159722023075
0.8200056403118992,0.64,0.287670377948846,0.48810391695499866,0.4281420975711788,0.4658673832060286
0.8218055839087801,0.48,0.2859778767902853,0.48992528546740416,0.405327887814061,0.471142159821448
0.8235875280696923,0.56,0.275939924822461,0.49344721129342284,0.4247950990326549,0.4634660729579581
0.8253516527889954,0.56,0.26141877493026594,0.4972430096385271,0.44231558912938934,0.45679087926780715
0.8270981362611054,0.52,0.2844183453561082,0.49909445812645475,0.40808403021645046,0.468144169536049
0.8288271548984943,0.52,0.2962577878217048,0.5015554678452866,0.3872756271948054,0.4749548324326021
0.8305388833495094,0.56,0.2859030930541646,0.5042091987066483,0.3885480644753249,0.4746707465035369
0.8322334945160144,0.52,0.2571832589851868,0.5078652706422535,0.39969325802779243,0.4681754905430589
0.8339111595708543,0.56,0.2834354457523112,0.510556528213974,0.3997239322250132,0.46831400872805895
0.8355720479751457,0.48,0.29111678507348654,0.5136985602020075,0.3897515390025119,0.4699348142768132
0.8372163274953943,0.72,0.3035603659429215,0.5148482614220605,0.4107763851022607,0.4666256549566139
0.8388441642204404,0.48,0.2968185326702232,0.5188409909803106,0.40969874659203465,0.46445289524261046
0.840455722578236,0.6,0.29113626277404375,0.5216255518812654,0.42872887193283116,0.4587523490798205
0.8420511653524536,0.56,0.3056067674254725,0.5224095452116388,0.3958559847395481,0.47046546510301257
0.8436306536989291,0.52,0.2825436974962376,0.5272235396737984,0.4362703862655932,0.45432589537502793
0.8451943471619398,0.6,0.32055384109916674,0.528456655864658,0.422643347639034,0.4609390897805146
0.8467424036903204,0.56,0.3242686917048486,0.5313778585297201,0.42037901287513063,0.46180155135905226
0.8482749796534171,0.48,0.29551279629431376,0.5332851335424558,0.3883411115876176,0.4707074062375088
0.849792229856883,0.56,0.2666373707977613,0.5357560166298876,0.3895070004288558,0.47062575078149765
0.8512943075583141,0.64,0.2840953166736413,0.5371677665267403,0.40055630038597023,0.4688998500661497
0.852781364482731,0.52,0.3157976605335396,0.5406166508915692,0.40050067034737313,0.46810875694924076
0.8542535508379037,0.56,0.30451461337079383,0.5439738041106404,0.43045060331263596,0.45771179634843157
0.8557110153295246,0.6,0.3107256919402643,0.5468989461697235,0.4474055429813724,0.4536763958282196
0.8571539051762294,0.6,0.33464593618759525,0.5499844097489269,0.46266498868323513,0.44998493492766894
0.858582366124467,0.56,0.3540257813662788,0.5524801773468276,0.45639848981491155,0.45344516644551486
0.8599965424632223,0.4,0.3467434965172389,0.5556414291543835,0.42075864083342046,0.4618656893883585
0.8613965770385901,0.56,0.35839299452701306,0.556615128802223,0.39868277675007846,0.4697495179440153
0.8627826112682042,0.56,0.3466105216903009,0.557054118539339,0.3688144990750706,0.48109904140646564
0.8641547851555221,0.52,0.3533500937247739,0.5584981210944668,0.3519330491675635,0.4861364416302876
0.8655132373039669,0.52,0.3493913663330714,0.5602485906921155,0.3467397442508072,0.48701846316437036
0.8668581049309272,0.52,0.34502634435611734,0.5632295831634027,0.36206576982572647,0.4802924404400045
0.868189523881618,0.56,0.33591529318189683,0.5644918164121648,0.34585919284315386,0.48681396081837275
0.8695076286428017,0.52,0.3481903044739962,0.5667270866328026,0.35127327355883853,0.4856856948581799
0.8708125523563737,0.56,0.3311550843264734,0.568595976775048,0.3561459462029547,0.483310950140431
0.87210442683281,0.6,0.32148202946399973,0.5687666249445484,0.34053135158265924,0.4905466601187641
0.8733833825644819,0.48,0.33530794682724246,0.5698311461755727,0.3064782164243933,0.5012683890876379
0.874649548738837,0.52,0.3775599924316244,0.5710462875204082,0.28583039478195393,0.5090210026989604
0.8759030532514487,0.64,0.3494830453066697,0.573240527865482,0.3272473553037586,0.4966203478749148
0.8771440227189342,0.52,0.33223714059158604,0.5754929566002318,0.3345226197733827,0.49261351278157745
0.8783725824917449,0.52,0.30672519814523147,0.5777846078069193,0.3310703577960445,0.493008776212989
0.8795888566668274,0.52,0.3043936889185241,0.5799461070454612,0.3379633220164401,0.4895564834243552
0.8807929681001592,0.52,0.3531563469699773,0.5804492651693676,0.304166989814796,0.5016265861150699
0.8819850384191575,0.52,0.37143906919510894,0.5825755912308891,0.30375029083331645,0.5021630146757243
0.883165188034966,0.48,0.36836204637342335,0.5841984110709713,0.2833752617499848,0.5070621304018321
0.8843335361546164,0.4,0.37411925544432384,0.5862144008633942,0.2550377355749863,0.512861498710725
0.8854902007930703,0.6,0.3834501618681924,0.5871004662372785,0.2595339620174877,0.5137032645444826
0.8866352987851396,0.64,0.36538795776498106,0.5877236493306753,0.26358056581573897,0.5144158031087687
0.8877689457972882,0.52,0.34907831934406286,0.5898348064228305,0.2772225092341651,0.508491909989982
0.8888912563393153,0.48,0.35187955873344634,0.593072744794289,0.28950025831074855,0.5026403125590166
0.8900023437759221,0.48,0.37499668919385754,0.5964033376962509,0.30055023247967366,0.49795073677827545
0.891102320338163,0.48,0.3643297619015666,0.5990640481080967,0.3004952092317064,0.4959605325079983
0.8921912971347813,0.6,0.3477934804096385,0.6011168283532125,0.3204456883085357,0.4901084119175979
0.8932693841634335,0.48,0.36014019256561053,0.604328243515648,0.32840111947768225,0.4851358379196255
0.8943366903217992,0.52,0.39149010591093936,0.6056237024583401,0.31556100752991395,0.4911749278776563
0.8953933234185812,0.52,0.39731374710978246,0.6082647415451973,0.32400490677692256,0.48777047188031786
0.8964393901843954,0.6,0.39407058731270317,0.6091044165346183,0.3216044160992303,0.49080224825671925
0.8974749962825515,0.56,0.3840354254983345,0.6112265341873641,0.33944397448930735,0.4850046102962069
0.8985002463197259,0.6,0.37992412605269416,0.614072892640319,0.37549957704037656,0.4746841541713641
0.8995152438565287,0.52,0.3497149377873907,0.617443483029641,0.387949619336339,0.46801519611409503
0.9005200914179634,0.43999999999999995,0.3426417080300123,0.6202151127766673,0.38915465740270505,0.46606265117885626
0.9015148905037838,0.6,0.3303495166246786,0.6216507507562888,0.39023919166243454,0.46848945905081985
0.9024997415987459,0.6,0.32269378582395963,0.6235281979978959,0.4112152724961911,0.46249702404457604
0.9034747441827584,0.48,0.3166405939904089,0.6253555339835637,0.40009374524657204,0.46494240782880364
0.9044399967409308,0.52,0.28623331189737183,0.6279155715210889,0.41008437072191484,0.45953428008696057
0.9053955967735214,0.52,0.2944383955466709,0.629647434578355,0.3890759336497234,0.46686272190640477
0.9063416408057863,0.48,0.30306721713202545,0.6315191838440983,0.380168340284751,0.4688503596955046
0.9072782243977284,0.56,0.2763448014076137,0.6342008775094461,0.4021515062562758,0.4615599568610348
0.9082054421537511,0.43999999999999995,0.2726640348295275,0.6357564525174896,0.38193635563064837,0.46665390702440146
0.9091233877322136,0.6,0.27698070744442876,0.6379383645081182,0.4137427200675835,0.45769082859253185
0.9100321538548914,0.52,0.26834836756142744,0.639898557194124,0.4023684480608252,0.46118393676141034
0.9109318323163426,0.43999999999999995,0.2864011455051649,0.641568342045533,0.37213160325474265,0.46960072230922956
0.9118225139931792,0.43999999999999995,0.31190735890766025,0.6430847381271037,0.34491844292926843,0.47687102130950076
0.9127042888532474,0.4,0.3426701660516061,0.6433499211130791,0.3104265986363416,0.4890440957918442
0.9135772459647149,0.48,0.34997513001944486,0.6441297329084255,0.2893839387727074,0.4960072514133671
0.9144414735050678,0.4,0.34184455082905274,0.6473837866291023,0.3004455448954367,0.488695952967071
0.9152970587700171,0.48,0.3496544008638829,0.648610995633555,0.29040099040589296,0.49194866555969313
0.916144088182317,0.43999999999999995,0.37172518580419744,0.6513322194412403,0.28136089136530373,0.49372509190026675
0.9169826473004938,0.56,0.4003137174210456,0.6508697601471132,0.2532248022287734,0.50685258271024
0.9178128208274889,0.48,0.3949485494026086,0.6521240046853101,0.23790232200589606,0.510881255362022
0.918634692619214,0.56,0.41414011688169833,0.6531146481319181,0.24411208980530646,0.5112410849188878
0.9194483456930219,0.48,0.420555590254813,0.6536080928703945,0.21970088082477585,0.5185991682807899
0.9202538622360917,0.43999999999999995,0.45075045082168463,0.6553982103702449,0.20773079274229822,0.5216388902256819
0.9210513236137308,0.56,0.4249205214655469,0.6569093938011025,0.2369577134680684,0.5121409894650546
0.9218408103775935,0.48,0.41813288007404487,0.6579488274835519,0.2232619421212616,0.5163869501473954
0.9226224022738175,0.48,0.4146199530674774,0.6598568201312103,0.23093574790913546,0.5136117038804772
0.9233961782510793,0.52,0.3668773472942371,0.6600745925196225,0.23784217311822192,0.5102734049498003
0.9241622164685686,0.48,0.39026737267374906,0.6609164904768361,0.22405795580639976,0.5142099576035303
0.9249205943038828,0.4,0.39696862792518817,0.6630447870735773,0.21165216022575978,0.5153618424021376
0.9256713883608441,0.43999999999999995,0.39468194009275837,0.6647164586522403,0.21048694420318376,0.5140022910790023
0.9264146744772356,0.56,0.3680665026306244,0.6653239590987143,0.20943824978286538,0.5163925507487683
0.9271505277324632,0.43999999999999995,0.38532340111147173,0.6669478860492819,0.2084944248045789,0.5151415400552206
0.9278790224551385,0.43999999999999995,0.41155614039263755,0.6691599203803447,0.19764498232412103,0.5184631651267669
0.9286002322305872,0.52,0.41469983091846596,0.6707291656465462,0.21788048409170893,0.5119978065321286
0.9293142299082813,0.43999999999999995,0.3955025226296909,0.6736292760531309,0.23609243568253802,0.5031055565854734
0.9300210876091984,0.56,0.38611085580897087,0.6755538486827252,0.25248319211428427,0.49891694936855585
0.9307208767331064,0.4,0.41222264082461113,0.6772656439082936,0.2272348729028558,0.5070093545750969
0.9314136679657754,0.52,0.4281537235056457,0.6785373255081004,0.2345113856125703,0.5058710210009597
0.9320995312861177,0.48,0.4252554104890692,0.6794913237801585,0.22106024705131322,0.5108751936468214
0.9327785359732564,0.52,0.4032453231052723,0.6806494118358819,0.22895422234618193,0.5086897458804237
0.9334507506135239,0.36,0.4122973355038276,0.6813959507467484,0.2060588001115637,0.5168541602004407
0.9341162431073886,0.4,0.38137656903914136,0.6852306908504489,0.23545292010040733,0.5024773561798977
0.9347750806763148,0.43999999999999995,0.41166047821579,0.6862230997995462,0.2219076280903666,0.506980228064754
0.9354273298695516,0.52,0.39361488958526464,0.6880721259553255,0.23971686528133002,0.50224964698352
0.936073056570856,0.48,0.3938123997459665,0.6894977977337453,0.22574517875319694,0.5075418582866986
0.9367123260051475,0.48,0.38615344669054574,0.6909670096790441,0.2131706608778773,0.511795035712751
0.937345202745096,0.52,0.39500695858999485,0.6924117133541454,0.22185359479008956,0.5108772934969297
0.937971750717645,0.48,0.3991265128809072,0.691931151652393,0.2096682353110806,0.5150198086596794
0.9385920332104686,0.52,0.4244476117884947,0.6921004933254764,0.18870141177997257,0.52292465528375
0.9392061128783639,0.43999999999999995,0.4676723028455893,0.6932415661770589,0.1798312706019753,0.5254863742673995
0.9398140517495802,0.52,0.4313738429589135,0.6960899498682072,0.22184814354177776,0.5107069804710965
0.9404159112320845,0.52,0.4169656307921097,0.6983899525478503,0.24966332918760004,0.5020299607698703
0.9410117521197636,0.48,0.39442807451401785,0.7000767156343455,0.27469699626884003,0.4925666205134758
0.9336279146463132,0.43999999999999995,0.08922016372253214,0.49545771508851805,0.9800000000000001,0.9154999999999995
0.9342916354998501,0.36,0.14136049015349503,0.4877535797664862,0.942,0.8466099999999999
0.9349487191448516,0.43999999999999995,0.1902351759327395,0.48074974309253565,0.9178000000000001,0.7860822749999998
0.935599231953403,0.56,0.19486718612044532,0.47679399400436645,0.89602,0.7369733475
0.936243239633869,0.6,0.20308955555164795,0.47542739982957805,0.8664180000000001,0.70142982325
0.9368808072375303,0.48,0.20918729912781447,0.47465979834844063,0.8197762000000003,0.6732710159024999
0.937511999165155,0.6799999999999999,0.19385384629390937,0.4743861274733172,0.79779858,0.6471399509620002
0.9381368791735035,0.52,0.2274074647345742,0.47618782096234186,0.7680187220000001,0.6225190900376003
0.9387555103817685,0.6,0.24532262847752911,0.4784402892089621,0.7512168497999999,0.5996280093335329
0.9393679552779508,0.6,0.2534244949747431,0.4795166594741633,0.7360951648200001,0.5784963723369032
0.9399742757251713,0.48,0.2701453040544849,0.48331789942817444,0.732485648338,0.551793760263399
0.9405745329679196,0.6799999999999999,0.28012884416904277,0.4849847077981659,0.7492370835042002,0.5276452760253376
0.9411687876382404,0.72,0.2764159844062775,0.48670993028449816,0.727767645215451,0.5189073590802886
0.9417570997618581,0.56,0.2808668474298287,0.48832964585241684,0.6949908806939059,0.5138359610361032
0.9423395287642394,0.52,0.31598399557683166,0.4918836395784039,0.6854917926245154,0.5006373128299301
0.9429161334765971,0.52,0.33659155784994604,0.4953579355119036,0.6569426133620639,0.4979577153282406
0.9434869721418311,0.56,0.31582856553398597,0.4975837393474358,0.6212483520258575,0.4988900127990704
0.9440521024204128,0.56,0.32493703866672397,0.5008822050029642,0.6291235168232717,0.4849658218375262
0.9446115813962087,0.48,0.32036768270175997,0.5041186458524896,0.6162111651409446,0.4780122768490392
0.9451654655822467,0.6,0.3423221202837152,0.5078668064639429,0.6245900486268502,0.46817973114775696
